,OrderID,Time Submission,Direction_x,Price Submission,Size Submission,Time Execution Visible,lifetime,Size Execution Visible,Ask Price 1 Submission,Bid Price 1 Submission,Ask Price 1 Execution Visible,Bid Price 1 Execution Visible,Effective Spread Start,Effective Spread End,Volatility,Number of Orders Submitted
1730,88323889,51:47.1,-1,2245000,100,51:47.1,0.0008336,100,2245000,2244800,2245100,2244800,200,300,1028.638799,3063
1731,88323898,51:47.1,-1,2245000,100,51:47.1,0.00210678,100,2245000,2244800,2245100,2244800,200,300,1038.735264,3064
1732,88323965,51:47.1,-1,2245000,100,51:47.1,0.000124651,100,2245000,2244800,2245100,2244800,200,300,1048.602242,3065
1733,88324493,51:47.1,-1,2245900,100,51:47.1,0.006192179,100,2245900,2244800,2245900,2244800,1100,1100,1070.187679,3074
1734,88324495,51:47.1,-1,2245900,100,51:47.1,0.01225976,100,2245900,2244800,2245900,2244800,1100,1100,1070.187679,3075
1735,88324557,51:47.1,-1,2245900,100,51:47.1,0.005935381,100,2245900,2245200,2246000,2244800,700,1200,1087.512254,3080
1736,88348099,51:49.9,-1,2247000,13,51:50.7,0.781499449,13,2246800,2246100,2247300,2246300,700,1000,1118.204573,3082
1737,88349739,51:50.3,1,2246600,98,51:50.5,0.194935193,98,2246900,2246600,2246900,2246300,300,600,1118.204573,3086
1738,88351067,51:50.6,-1,2246800,100,51:50.7,0.129136587,100,2246800,2246300,2246800,2246300,500,500,1141.613849,3088
1739,88351070,51:50.6,-1,2246800,50,51:50.7,0.128951556,50,2246800,2246300,2246900,2246300,500,600,1141.613849,3089
1740,88351671,51:50.7,-1,2247400,13,51:50.8,0.083484877,13,2247300,2246300,2247500,2246300,1000,1200,1216.296039,3093
1741,88351742,51:50.7,-1,2247500,100,51:50.8,0.097952232,100,2247300,2246300,2247500,2246300,1000,1200,1216.296039,3095
1742,88352037,51:50.7,-1,2247300,100,51:50.8,0.06051703,100,2247300,2246300,2247400,2246300,1000,1100,1216.296039,3097
1743,88352492,51:50.8,-1,2247500,100,51:50.8,0.024988551,100,2247500,2246300,2247500,2246300,1200,1200,1273.046895,3102
1744,88352500,51:50.8,-1,2247500,13,51:50.8,0.024028719,13,2247500,2246300,2247700,2246300,1200,1400,1273.046895,3104
1745,88352648,51:50.8,-1,2247600,13,51:50.9,0.072853896,13,2247600,2246300,2247700,2246300,1300,1400,1356.278671,3108
1746,88352651,51:50.8,-1,2247500,100,51:50.9,0.055107699,100,2247500,2246300,2247600,2246300,1200,1300,1356.278671,3109
1747,88352934,51:50.9,-1,2247700,13,51:50.9,0.006534412,13,2247700,2246300,2248200,2246300,1400,1900,1408.53287,3113
1748,88352968,51:50.9,-1,2248200,8,51:51.8,0.86141495,8,2248200,2246300,2248200,2246300,1900,1900,1435.07599,3114
1749,88352969,51:50.9,-1,2248200,4,51:51.8,0.861384949,4,2248200,2246300,2248200,2246300,1900,1900,1435.07599,3115
1750,88352989,51:50.9,-1,2248200,15,51:51.8,0.86004791,15,2248200,2246300,2248200,2246300,1900,1900,1435.07599,3117
1751,88352990,51:50.9,-1,2248200,13,51:51.8,0.859999302,13,2248200,2246300,2248600,2246300,1900,2300,1435.07599,3118
1752,88365437,51:51.8,-1,2248500,4,51:53.9,2.103967838,4,2248500,2246300,2248500,2248300,2200,200,1554.213651,3130
1753,88365440,51:51.8,-1,2248500,13,51:53.9,2.103954864,13,2248500,2246300,2248500,2248300,2200,200,1554.213651,3131
1754,88365463,51:51.8,-1,2248500,15,51:53.9,2.103242511,15,2248500,2246600,2248600,2248300,1900,300,1554.213651,3133
1755,88378211,51:53.9,-1,2248900,13,51:57.9,4.017513317,13,2248600,2248300,2248900,2248800,300,100,1643.656636,3137
1756,88382207,51:54.5,-1,2248800,100,51:57.0,2.418555865,100,2248800,2248300,2248900,2248300,500,600,1643.656636,3145
1757,88392626,51:57.0,1,2248800,100,51:57.0,0.000242926,100,2248900,2248800,2248900,2248300,100,600,1678.769403,3127
1758,88392632,51:57.0,1,2248800,100,51:57.0,0.000940905,100,2248900,2248800,2248900,2248300,100,600,1709.148837,3128
1759,88393689,51:57.1,1,2248600,100,51:57.1,0.000241393,1,2248900,2248600,2248900,2248600,300,300,1738.641381,3134
1760,88396645,51:57.7,1,2248800,1200,51:59.2,1.45209401,53,2248900,2248800,2248900,2248800,100,100,1765.320025,3137
1761,88396684,51:57.7,-1,2248900,100,51:57.9,0.192909452,100,2248900,2248800,2249200,2248800,100,400,1765.320025,3139
1762,88397575,51:57.9,-1,2248900,100,51:57.9,0.000167648,9,2248900,2248800,2248900,2248800,100,100,1822.313542,3141
1763,88397575,51:57.9,-1,2248900,100,51:58.6,0.726966358,91,2248900,2248800,2248900,2248800,100,100,1822.313542,3141
1764,88397578,51:57.9,-1,2248900,100,51:58.6,0.726873314,100,2248900,2248800,2248900,2248800,100,100,1822.313542,3142
1765,88397581,51:57.9,-1,2248900,100,51:58.6,0.726581417,9,2248900,2248800,2248900,2248800,100,100,1849.656913,3143
1766,88397581,51:57.9,-1,2248900,100,51:58.6,0.728754218,20,2248900,2248800,2248900,2248800,100,100,1849.656913,3143
1767,88397581,51:57.9,-1,2248900,100,51:58.6,0.740416279,71,2248900,2248800,2248900,2248800,100,100,1849.656913,3143
1768,88397583,51:57.9,-1,2249400,12,52:01.7,3.819424251,12,2248900,2248800,2249600,2248900,100,700,1849.656913,3144
1769,88400952,51:58.6,-1,2248900,100,51:58.6,0.013568149,100,2248900,2248800,2248900,2248800,100,100,1945.127978,3134
1770,88400953,51:58.6,-1,2248900,100,51:58.6,0.013567393,29,2248900,2248800,2248900,2248800,100,100,1945.127978,3135
1771,88400953,51:58.6,-1,2248900,100,51:58.6,0.013661987,71,2248900,2248800,2249200,2248800,100,400,1945.127978,3135
1772,88404559,51:58.6,-1,2248900,100,51:59.4,0.749225567,100,2248900,2248800,2248900,2248800,100,100,2063.277682,3139
1773,88404560,51:58.6,-1,2248900,100,51:59.4,0.749224818,100,2248900,2248800,2249200,2248800,100,400,2063.277682,3140
1774,88406611,51:58.7,1,2248800,100,51:59.7,0.976421545,100,2248900,2248800,2248900,2248800,100,100,2063.277682,3143
1775,88409405,51:59.0,1,2248800,100,51:59.7,0.702080079,100,2248900,2248800,2248900,2248600,100,300,2063.277682,3143
1776,88412330,51:59.4,-1,2248900,100,51:59.4,0.000548131,100,2248900,2248800,2248900,2248800,100,100,2134.407765,3137
1777,88412331,51:59.4,-1,2248900,100,51:59.4,0.00052729,100,2248900,2248800,2249200,2248800,100,400,2134.407765,3138
1778,88412346,51:59.4,-1,2248900,100,51:59.4,0.009994666,100,2248900,2248800,2248900,2248800,100,100,2175.180612,3140
1779,88412349,51:59.4,-1,2248900,97,51:59.4,0.009919257,97,2248900,2248800,2249200,2248800,100,400,2175.180612,3141
1780,88413813,51:59.7,-1,2249600,14,52:01.7,2.052724772,14,2248900,2248600,2249900,2248900,300,1000,2250.235127,3145
1781,88413937,51:59.7,1,2248800,12,51:59.7,9.07E-05,12,2248900,2248800,2248900,2248600,100,300,2250.235127,3151
1782,88416419,52:00.1,1,2248900,1703,52:01.4,1.31870728,100,2249200,2248900,2249400,2248900,300,500,2270.197613,3152
1783,88426724,52:01.2,-1,2249300,100,52:01.3,0.12035152,100,2249300,2248900,2249400,2248900,400,500,2270.197613,3158
1784,88430242,52:01.7,-1,2250000,12,52:03.1,1.354102472,12,2249900,2248900,2250000,2249800,1000,200,2350.964457,3160
1785,88430338,52:01.7,-1,2249800,100,52:01.8,0.021822801,100,2249800,2248600,2249900,2248600,1200,1300,2350.964457,3166
1786,88430339,52:01.7,-1,2249900,8,52:01.8,0.049667315,8,2249800,2248600,2249900,2248600,1200,1300,2350.964457,3167
1787,88430347,52:01.7,-1,2249900,14,52:01.8,0.048950697,14,2249800,2248600,2250000,2248600,1200,1400,2350.964457,3170
1788,88430570,52:01.8,-1,2250000,100,52:03.1,1.288882106,100,2250000,2248600,2250000,2249800,1400,200,2419.727034,3173
1789,88430572,52:01.8,-1,2250000,100,52:03.1,1.288846483,100,2250000,2248600,2250100,2249800,1400,300,2419.727034,3174
1790,88433290,52:02.3,-1,2249900,100,52:02.3,0.000291902,100,2249900,2249800,2250000,2249800,100,200,2419.727034,3183
1791,88436005,52:02.9,-1,2250400,7,52:04.7,1.780356497,7,2250000,2249800,2250400,2249800,200,600,2441.939639,3189
1792,88437134,52:03.1,-1,2250000,100,52:03.1,0.000168025,5,2250000,2249800,2250000,2249800,200,200,2508.074497,3190
1793,88437134,52:03.1,-1,2250000,100,52:03.1,0.000708388,95,2250000,2249800,2250000,2249800,200,200,2508.074497,3190
1794,88437140,52:03.1,-1,2250000,100,52:03.1,0.000320791,5,2250000,2249800,2250000,2249800,200,200,2529.229232,3191
1795,88437140,52:03.1,-1,2250000,100,52:03.1,0.000807824,60,2250000,2249800,2250000,2249800,200,200,2529.229232,3191
1796,88437140,52:03.1,-1,2250000,100,52:03.2,0.097155848,35,2250000,2249800,2250000,2249800,200,200,2529.229232,3191
1797,88437149,52:03.1,-1,2250400,12,52:04.7,1.634115323,12,2250000,2249800,2250700,2249800,200,900,2570.288316,3192
1798,88437150,52:03.1,-1,2250000,100,52:03.2,0.096594604,100,2250000,2249800,2250100,2249800,200,300,2570.288316,3193
1799,88437715,52:03.2,-1,2250000,39,52:03.2,0.004996634,39,2250000,2249800,2250100,2249800,200,300,2628.94006,3195
1800,88451306,52:04.9,1,2250500,2200,52:05.1,0.198522082,100,2250700,2250500,2250700,2250500,200,200,2692.322165,3206
1801,88452202,52:05.0,-1,2250700,200,52:05.3,0.330308258,30,2250700,2250500,2250700,2250500,200,200,2692.322165,3209
1802,88452202,52:05.0,-1,2250700,200,52:05.5,0.49556159,70,2250700,2250500,2250700,2250500,200,200,2692.322165,3209
1803,88452202,52:05.0,-1,2250700,200,52:05.5,0.537095636,100,2250700,2250500,2250800,2250600,200,200,2692.322165,3209
1804,88461434,52:05.3,-1,2251200,11,52:07.7,2.347234504,11,2250700,2250500,2251200,2251100,200,100,2713.401721,3212
1805,88471443,52:05.8,-1,2251800,4,52:09.7,3.865157459,4,2250800,2250600,2252000,2251300,200,700,2778.335237,3216
1806,88471795,52:05.9,1,2250800,100,52:06.9,0.999654878,100,2251100,2250800,2251100,2250500,300,600,2778.335237,3219
1807,88486672,52:06.9,1,2250800,100,52:06.9,0.014909864,100,2251100,2250800,2251100,2250100,300,1000,2799.842325,3222
1808,88486843,52:06.9,1,2250800,100,52:06.9,9.60E-05,100,2251100,2250800,2251100,2249800,300,1300,2820.942292,3226
1809,88486847,52:06.9,-1,2251200,8,52:07.7,0.754243746,8,2251100,2249800,2251400,2251100,1300,300,2841.647137,3227
1810,88486854,52:06.9,-1,2251100,13,52:07.7,0.75318852,13,2251100,2249800,2251200,2249800,1300,1400,2841.647137,3229
1811,88495707,52:07.7,1,2251100,1287,52:07.7,0.002654352,25,2251200,2251100,2251500,2251100,100,400,2863.994562,3237
1812,88495707,52:07.7,1,2251100,1287,52:07.7,0.003085816,100,2251200,2251100,2251500,2251100,100,400,2863.994562,3237
1813,88495707,52:07.7,1,2251100,1287,52:07.8,0.157312599,300,2251200,2251100,2251500,2251100,100,400,2863.994562,3237
1814,88495707,52:07.7,1,2251100,1287,52:07.9,0.242506385,100,2251200,2251100,2251500,2251100,100,400,2863.994562,3237
1815,88495707,52:07.7,1,2251100,1287,52:09.0,1.300674546,100,2251200,2251100,2251500,2251100,100,400,2863.994562,3237
1816,88495707,52:07.7,1,2251100,1287,52:09.0,1.300795908,662,2251200,2251100,2251500,2250000,100,1500,2863.994562,3237
1817,88521690,52:09.6,1,2251300,2011,52:09.6,0.001900055,200,2251500,2251300,2251500,2251300,200,200,3049.625702,3221
1818,88538146,52:10.8,-1,2252000,100,52:12.5,1.717735,100,2252000,2251300,2252000,2250400,700,1600,3092.918435,3223
1819,88548477,52:11.9,-1,2252000,200,52:12.5,0.669318945,27,2252000,2251300,2252000,2250400,700,1600,3092.918435,3226
1820,88548477,52:11.9,-1,2252000,200,52:12.9,1.03434021,173,2252000,2251300,2252000,2251900,700,100,3092.918435,3226
1821,88591982,52:12.3,-1,2252000,13,52:12.9,0.612870431,13,2252000,2250300,2252300,2251900,1700,400,3092.918435,3250
1822,88597141,52:12.3,-1,2251900,100,52:12.5,0.194535858,100,2251900,2250300,2251900,2250300,1600,1600,3092.918435,3252
1823,88597163,52:12.3,-1,2251900,13,52:12.5,0.193957596,13,2251900,2250300,2252000,2250300,1600,1700,3092.918435,3253
1824,88613909,52:12.9,-1,2253000,12,52:17.3,4.419267063,12,2252300,2251900,2253000,2252500,400,500,3229.234603,3256
1825,88618323,52:13.0,1,2252200,100,52:13.5,0.469849101,100,2252500,2252200,2252500,2252000,300,500,3229.234603,3265
1826,88647372,52:15.2,-1,2252500,233,52:15.3,0.189671978,233,2252500,2252000,2252800,2252000,500,800,3276.190603,3250
1827,88660185,52:15.8,-1,2253400,11,52:17.3,1.495353662,3,2253000,2252500,2253400,2252500,500,900,3300.55001,3254
1828,88660185,52:15.8,-1,2253400,11,52:17.3,1.497137637,8,2253000,2252500,2253500,2252500,500,1000,3300.55001,3254
1829,88663838,52:16.0,-1,2253000,100,52:17.3,1.29526049,100,2253000,2252500,2253200,2252500,500,700,3300.55001,3257
1830,88675707,52:17.0,1,2252000,100,56:51.6,274.617482,100,2253000,2252500,2252300,2251900,500,400,3300.55001,3256
1831,88679543,52:17.3,-1,2253500,11,52:17.3,0.011962645,11,2253200,2252500,2253700,2252500,700,1200,3354.651558,3260
1832,88679624,52:17.3,-1,2253700,8,52:18.2,0.825496276,8,2253500,2252500,2253700,2252500,1000,1200,3412.223149,3265
1833,88679627,52:17.3,-1,2253700,11,52:18.2,0.824114525,11,2253500,2252500,2253700,2252500,1000,1200,3412.223149,3266
1834,88679641,52:17.3,-1,2253700,11,52:18.2,0.822679532,11,2253700,2252500,2253900,2252500,1200,1400,3440.875601,3267
1835,88679673,52:17.3,-1,2254300,1300,52:19.9,2.607852805,80,2253700,2252500,2254300,2254100,1200,200,3440.875601,3269
1836,88698408,52:18.2,-1,2253900,10,52:18.8,0.679103814,10,2253900,2252500,2253900,2253800,1400,100,3527.687977,3273
1837,88713952,52:18.2,-1,2253800,100,52:18.8,0.628619232,78,2253800,2252500,2253800,2252500,1300,1300,3527.687977,3277
1838,88713952,52:18.2,-1,2253800,100,52:18.8,0.629475669,22,2253800,2252500,2253900,2252500,1300,1400,3527.687977,3277
1839,88734798,52:18.5,-1,2253700,100,52:18.8,0.377215524,100,2253700,2252600,2253800,2252600,1100,1200,3527.687977,3277
1840,88744732,52:18.8,-1,2253700,100,52:18.8,0.00011103,100,2253700,2252600,2253800,2252600,1100,1200,3555.534938,3278
1841,88744787,52:18.8,1,2253800,778,52:19.2,0.408558401,500,2253900,2253800,2254000,2253800,100,200,3610.354938,3279
1842,88744787,52:18.8,1,2253800,778,52:19.2,0.408652226,200,2253900,2253800,2254000,2253800,100,200,3610.354938,3279
1843,88744787,52:18.8,1,2253800,778,52:19.2,0.40890896,78,2253900,2253800,2254000,2252500,100,1500,3610.354938,3279
1844,88744847,52:18.8,-1,2253900,20,52:18.8,0.000181852,20,2253900,2253800,2254000,2253800,100,200,3637.341374,3281
1845,88744880,52:18.8,-1,2254400,10,52:20.4,1.583084336,10,2254000,2253800,2254500,2254200,200,300,3691.152319,3283
1846,88757123,52:19.2,-1,2254100,11,52:19.9,0.697907152,11,2254000,2252500,2254300,2254000,1500,300,3766.443066,3286
1847,88757129,52:19.2,-1,2254000,10,52:19.9,0.690884155,10,2254000,2252500,2254000,2252900,1500,1100,3766.443066,3287
1848,88757181,52:19.2,-1,2254000,11,52:19.9,0.68946534,11,2254000,2252500,2254100,2252900,1500,1200,3766.443066,3289
1849,88769237,52:19.9,1,2254000,779,52:20.6,0.64395892,200,2254100,2254000,2254500,2254000,100,500,3816.941557,3288
1850,88769237,52:19.9,1,2254000,779,52:20.6,0.64522634,329,2254100,2254000,2254500,2254000,100,500,3816.941557,3288
1851,88769237,52:19.9,1,2254000,779,52:20.6,0.645298957,250,2254100,2254000,2254500,2252700,100,1800,3816.941557,3288
1852,88769290,52:19.9,-1,2254800,1300,52:27.0,7.06135851,1300,2254300,2254100,2254800,2253800,200,1000,3868.170135,3292
1853,88776561,52:20.4,1,2254200,500,52:20.5,0.080219632,40,2254400,2254200,2254500,2254200,200,300,3868.170135,3296
1854,88776561,52:20.4,1,2254200,500,52:20.5,0.080333781,20,2254400,2254200,2254500,2254200,200,300,3868.170135,3296
1855,88776561,52:20.4,1,2254200,500,52:20.5,0.080357941,197,2254400,2254200,2254500,2254200,200,300,3868.170135,3296
1856,88776561,52:20.4,1,2254200,500,52:20.5,0.084738196,100,2254400,2254200,2254500,2254200,200,300,3868.170135,3296
1857,88776561,52:20.4,1,2254200,500,52:20.5,0.085178995,143,2254400,2254200,2254500,2254000,200,500,3868.170135,3296
1858,88776563,52:20.4,1,2254400,90,52:20.5,0.031882915,90,2254500,2254400,2254500,2254200,100,300,3868.170135,3297
1859,88780736,52:20.5,-1,2254600,9,52:27.0,6.503736597,9,2254500,2254200,2254600,2253800,300,800,3991.151456,3300
1860,88790765,52:20.6,-1,2253900,10,52:22.8,2.160596816,10,2253900,2252500,2253900,2252500,1400,1400,4098.74907,3322
1861,88791094,52:20.6,-1,2254000,4,52:22.8,2.148514822,4,2253900,2252500,2254100,2252500,1400,1600,4098.74907,3330
1862,88791106,52:20.6,-1,2253900,4,52:22.8,2.147335994,4,2253900,2252500,2253900,2252500,1400,1400,4098.74907,3331
1863,88799047,52:21.1,-1,2253900,9,52:22.8,1.680902201,9,2253900,2252500,2254000,2252500,1400,1500,4098.74907,3336
1864,88799741,52:21.1,-1,2253800,4,52:22.8,1.651457376,4,2253800,2252500,2253800,2252500,1300,1300,4098.74907,3338
1865,88799747,52:21.1,-1,2253800,10,52:22.8,1.650956525,10,2253800,2252500,2253800,2252500,1300,1300,4098.74907,3339
1866,88804875,52:21.7,-1,2253800,100,52:22.8,1.0836494,86,2253800,2252500,2253800,2252500,1300,1300,4098.74907,3341
1867,88804875,52:21.7,-1,2253800,100,52:22.8,1.084055481,14,2253800,2252500,2253900,2252500,1300,1400,4098.74907,3341
1868,88806496,52:21.8,-1,2253700,12,52:22.8,0.913213926,12,2253700,2252500,2253700,2252500,1200,1200,4098.74907,3342
1869,88806501,52:21.8,-1,2253700,4,52:22.8,0.912874633,4,2253700,2252500,2253800,2252500,1200,1300,4098.74907,3343
1870,88815797,52:22.8,-1,2254100,9,52:23.8,1.046749274,9,2254100,2252500,2254100,2253800,1600,300,4277.87022,3353
1871,88815803,52:22.8,-1,2254100,9,52:23.8,1.046519005,9,2253900,2252500,2254500,2253800,1400,700,4277.87022,3355
1872,88828288,52:23.8,-1,2254600,8,52:27.0,3.198440221,8,2254500,2253800,2254600,2253800,700,800,4313.218268,3356
1873,88865615,52:26.0,-1,2254800,9,52:27.0,1.043540711,9,2254500,2253800,2255000,2253800,700,1200,4318.888208,3366
1874,88866930,52:26.0,-1,2254600,9,52:27.0,1.038977609,9,2254500,2253800,2254700,2253800,700,900,4318.888208,3367
1875,88867410,52:26.0,-1,2254700,4,52:27.0,1.036735315,4,2254500,2253800,2254800,2253800,700,1000,4318.888208,3368
1876,88867776,52:26.0,-1,2254500,8,52:27.0,1.03503312,8,2254500,2253800,2254600,2253800,700,800,4318.888208,3369
1877,88882120,52:27.0,-1,2255000,9,52:27.6,0.572365403,9,2255000,2253800,2255100,2254800,1200,300,4465.998177,3354
1878,88892268,52:27.6,1,2254800,200,52:28.0,0.432367836,67,2255000,2254800,2255200,2254800,200,400,4465.998177,3361
1879,88892268,52:27.6,1,2254800,200,52:28.6,1.001860224,100,2255000,2254800,2255200,2254800,200,400,4465.998177,3361
1880,88892268,52:27.6,1,2254800,200,52:28.6,1.001957709,33,2255000,2254800,2255200,2253900,200,1300,4465.998177,3361
1881,88892314,52:27.6,-1,2255400,8,52:29.2,1.607352376,8,2255100,2254800,2255400,2255100,300,300,4485.748169,3365
1882,88896565,52:27.9,1,2253900,100,52:36.1,8.181681016,9,2255100,2254800,2254600,2253900,300,700,4485.748169,3370
1883,88896565,52:27.9,1,2253900,100,52:36.1,8.181800984,91,2255100,2254800,2254600,2252800,300,1800,4485.748169,3370
1884,88904020,52:28.4,-1,2255400,8,52:29.2,0.757307211,8,2255200,2254800,2255500,2255100,400,400,4504.206691,3378
1885,88905016,52:28.6,-1,2255300,4,52:29.2,0.607367604,4,2255200,2253900,2255400,2255100,1300,300,4540.319494,3379
1886,88905020,52:28.6,-1,2255200,8,52:29.2,0.607206739,8,2255200,2253900,2255200,2255100,1300,100,4540.319494,3380
1887,88909708,52:29.1,-1,2255200,8,52:29.2,0.11751282,8,2255200,2253900,2255300,2255100,1300,200,4540.319494,3384
1888,88913232,52:29.2,1,2255100,800,52:29.2,0.059132485,800,2255200,2255100,2255500,2253900,100,1600,4540.319494,3385
1889,88913753,52:29.2,-1,2255100,600,52:42.5,13.23285508,600,2255100,2253900,2255100,2253700,1200,1400,4655.838142,3388
1890,88913758,52:29.2,-1,2255200,4,52:42.5,13.23258094,4,2255100,2253900,2255400,2253700,1200,1700,4655.838142,3390
1891,88921439,52:30.1,-1,2255100,8,52:42.5,12.3986448,8,2255100,2253900,2255100,2253700,1200,1400,4658.261082,3389
1892,88931403,52:31.2,-1,2255100,8,52:42.5,11.25816214,8,2255100,2253900,2255100,2253700,1200,1400,4658.261082,3393
1893,88942246,52:32.4,-1,2255000,1,52:42.5,10.05065729,1,2255000,2253900,2255000,2253700,1100,1300,4658.261082,3395
1894,88943492,52:32.6,-1,2255000,100,52:42.5,9.877858223,100,2255000,2253900,2255000,2253700,1100,1300,4658.261082,3397
1895,88965864,52:33.9,-1,2255100,4,52:42.5,8.553192339,4,2255000,2253900,2255200,2253700,1100,1500,4658.261082,3402
1896,88967791,52:33.9,-1,2255000,8,52:42.5,8.550258367,8,2255000,2253900,2255100,2253700,1100,1400,4658.261082,3404
1897,89009472,52:35.2,-1,2254600,100,52:36.6,1.326957703,2,2254600,2253900,2254600,2252400,700,2200,4658.261082,3414
1898,89009472,52:35.2,-1,2254600,100,52:42.5,7.247217708,98,2254600,2253900,2254600,2253700,700,900,4658.261082,3414
1899,89011824,52:35.3,-1,2254800,8,52:42.5,7.159323376,8,2254600,2253900,2254800,2253700,700,1100,4658.261082,3417
1900,89018971,52:36.1,-1,2254600,8,52:42.5,6.424366389,8,2254600,2253900,2254600,2253700,700,900,4658.261082,3417
1901,89027383,52:37.0,-1,2254600,100,52:42.5,5.452007114,100,2254600,2253600,2254700,2253700,1000,1000,4704.36032,3404
1902,89032034,52:37.4,-1,2254800,4,52:42.5,5.116355836,4,2254600,2253600,2254800,2253700,1000,1100,4704.36032,3406
1903,89037611,52:38.1,-1,2254700,8,52:42.5,4.409393088,8,2254600,2253600,2254700,2253700,1000,1000,4704.36032,3407
1904,89048146,52:39.5,-1,2254700,4,52:42.5,2.95576127,4,2254600,2252600,2254800,2253700,2000,1100,4704.36032,3409
1905,89052421,52:40.1,-1,2254800,8,52:42.5,2.364306865,8,2254600,2253700,2255000,2253700,900,1300,4716.108395,3394
1906,89080867,52:42.5,-1,2255400,8,52:42.5,1.03E-05,8,2255400,2253600,2255500,2253600,1800,1900,4972.526111,3375
1907,89080882,52:42.5,-1,2255400,4,52:42.5,0.00047563,4,2255400,2253600,2255500,2253600,1800,1900,4987.076611,3378
1908,89080894,52:42.5,-1,2255500,4,52:43.2,0.692960779,4,2255400,2253700,2255500,2253800,1700,1700,4987.076611,3380
1909,89080898,52:42.5,-1,2255600,4,52:43.2,0.69514381,4,2255400,2253600,2255600,2253800,1800,1800,4987.076611,3381
1910,89080911,52:42.5,-1,2255500,7,52:43.2,0.69206543,7,2255500,2253600,2255600,2253800,1900,1800,5001.425591,3382
1911,89085533,52:43.2,-1,2255600,7,52:43.2,0.000906732,7,2255600,2253800,2256000,2253800,1800,2200,5041.433219,3389
1912,89085561,52:43.2,-1,2256000,7,52:45.5,2.317458176,7,2256000,2253800,2256000,2254600,2200,1400,5070.271932,3392
1913,89093042,52:44.2,-1,2256000,4,52:45.5,1.252854827,4,2256000,2254600,2256000,2254600,1400,1400,5077.440084,3388
1914,89096807,52:44.8,-1,2256000,8,52:45.5,0.745367985,8,2256000,2254600,2256100,2254600,1400,1500,5077.440084,3391
1915,89101060,52:45.5,-1,2256100,4,52:45.5,0.032722316,4,2256000,2254600,2256200,2254600,1400,1600,5077.440084,3392
1916,89101239,52:45.5,1,2256200,128,52:45.5,0.001410231,67,2256500,2256200,2256500,2256200,300,300,5139.851183,3394
1917,89101239,52:45.5,1,2256200,128,52:45.5,0.006677502,61,2256500,2256200,2256500,2255200,300,1300,5139.851183,3394
1918,89101253,52:45.5,-1,2256700,7,52:50.0,4.495170559,7,2256500,2256200,2256700,2254600,300,2100,5139.851183,3399
1919,89108911,52:46.7,-1,2256500,62,52:50.0,3.267121553,62,2256500,2254600,2256500,2254600,1900,1900,5171.282918,3415
1920,89114508,52:47.5,-1,2256500,8,52:50.0,2.471182353,8,2256500,2254600,2256500,2254600,1900,1900,5171.282918,3419
1921,89116776,52:48.0,-1,2256700,4,52:50.0,1.992949097,4,2256500,2254600,2256700,2254600,1900,2100,5171.282918,3422
1922,89123149,52:48.9,1,2256000,50,52:48.9,0.001657273,15,2256500,2256000,2256500,2256000,500,500,5171.282918,3421
1923,89123149,52:48.9,1,2256000,50,52:49.3,0.427400631,35,2256500,2256000,2256500,2254600,500,1900,5171.282918,3421
1924,89129490,52:49.5,-1,2256600,8,52:50.0,0.453739181,8,2256500,2254600,2256700,2254600,1900,2100,5200.158925,3432
1925,89130588,52:49.8,-1,2256700,4,52:50.0,0.152321575,4,2256500,2254600,2257000,2254600,1900,2400,5200.158925,3433
1926,89131143,52:50.0,-1,2256500,4,52:50.0,0.001364881,4,2256500,2254600,2256600,2254600,1900,2000,5200.158925,3435
1927,89131186,52:50.0,-1,2257300,6,52:54.5,4.550143402,6,2257300,2254600,2257300,2255100,2700,2200,5312.518218,3441
1928,89137724,52:51.1,-1,2257300,4,52:54.5,3.424994106,4,2257300,2255000,2257300,2255100,2300,2200,5315.630915,3453
1929,89143659,52:52.0,-1,2257300,8,52:54.5,2.533923434,8,2257300,2255100,2257400,2255100,2200,2300,5315.630915,3459
1930,89145886,52:52.3,-1,2257400,4,52:54.9,2.627578419,4,2257300,2255100,2257400,2256600,2200,800,5315.630915,3459
1931,89184952,52:54.3,-1,2257400,8,52:54.9,0.620660046,8,2257300,2255100,2257400,2256600,2200,800,5315.630915,3462
1932,89187040,52:54.5,-1,2257400,6,52:54.9,0.336340326,6,2257400,2255100,2257500,2256600,2300,900,5369.490513,3462
1933,89189563,52:54.9,-1,2257500,6,53:15.8,20.8884492,6,2257500,2256600,2257500,2255800,900,1700,5422.481307,3475
1934,89204072,52:56.9,-1,2257500,1,53:15.8,18.88571243,1,2257500,2256100,2257500,2255800,1400,1700,5426.780646,3465
1935,89204084,52:56.9,-1,2257500,8,53:15.8,18.88541229,8,2257500,2256100,2257500,2255800,1400,1700,5426.780646,3466
1936,89210232,52:57.4,-1,2257500,100,53:15.8,18.32837603,100,2257500,2256100,2257500,2255800,1400,1700,5426.780646,3456
1937,89224382,52:59.3,-1,2257600,8,53:19.6,20.30828494,8,2257500,2256100,2257600,2256000,1400,1600,5426.780646,3453
1938,89225566,52:59.5,-1,2257400,100,53:04.3,4.826593617,100,2257400,2256100,2257400,2256600,1300,800,5426.780646,3454
1939,89225762,52:59.5,-1,2257400,4,53:04.3,4.770773309,4,2257400,2255100,2257400,2256600,2300,800,5426.780646,3455
